name,lga,state_id,state,postcode,latitude,longitude,map,type,id
Millendon,Swan,WA,Western Australia,6056,-31.80600,116.03980,2134,Suburb,5aac94a6ab8f9169d36cb3d5dfe16141
Miller,Liverpool,NSW,New South Wales,2168,-33.92070,150.88050,9030,Suburb,9b8f7d7d1b084cbe0b1d60ecda32fe10
Millers Bluff,Central Highlands,TAS,Tasmania,7030,-41.95000,147.09000,8314,Locality,5b0f58c50186cad3db2d506094e734cc
Millers Forest,Maitland,NSW,New South Wales,2324,-32.75900,151.69810,9232,Suburb,0b8111867edded30569bf175acda05c0
Millers Point,Sydney,NSW,New South Wales,2000,-33.85833,151.20334,9130,Suburb,cad8b47142268806201aa1010f88c11a
Millfield,Cessnock,NSW,New South Wales,2325,-32.88856,151.26131,9132,Town,e51d210236af61206d85dde5bd297be5
Millgrove,Yarra Ranges,VIC,Victoria,3799,-37.75527,145.65347,8022,Town,e5f9a46cbb0ce9f6b74169856e578bd1
Millicent,Wattle Range,SA,South Australia,5280,-37.59517,140.35405,6922,Town,70767bdd7c096b50ad0606bc448f7241
Millie,Narrabri,NSW,New South Wales,2388,-29.81520,149.56790,8838,Locality,af7df0b57677c57788c4cb618bb77b71
Millingandi,Bega Valley,NSW,New South Wales,2549,-36.88180,149.85120,8824,Locality,e80f3336e39abf0ae2463bf5b213f9e1
Millmerran,Toowoomba,QLD,Queensland,4357,-27.87313,151.27114,9142,Town,deaa3e4e18ebd28e150cb5734ae50df7
Millmerran Downs,Toowoomba,QLD,Queensland,4357,-27.98333,151.06667,9142,Locality,750a01949647ff10df19f6549343d6bd
Millmerran Woods,Toowoomba,QLD,Queensland,4357,-28.01667,151.05000,9141,Locality,c6fc793b1b5c3410c77642c2667746b9
Millner,Darwin,NT,Northern Territory,0810,-12.39170,130.86400,5073,Suburb,f810b2c72a28ddf01591d95135f07e36
Milloo,Loddon,VIC,Victoria,3571,-36.34846,144.31909,7725,Locality,10c03ac325a82b69ae379190c27ab329
Mill Park,Whittlesea,VIC,Victoria,3082,-37.66417,145.06505,7922,Suburb,4304d2c59fafdecd78916b741ea026bd
Mills Lake,Gnowangerup,WA,Western Australia,6336,-33.87194,118.56060,2630,Locality,cc55531b80f71e4148e724f898b5b130
Millstream,Tablelands,QLD,Queensland,4888,-17.62611,145.38112,7962,Locality,cbae4c419d7580c692a4252f535e2046
Millstream,Ashburton,WA,Western Australia,6751,-21.20450,117.26990,2355,Locality,b444b44fb9d7456bbfbc5e89f3c99f3b
Millswood,Unley,SA,South Australia,5034,-34.95704,138.59039,6628,Suburb,a6b9bcdcf3df40204459591f7b51e76b
Millthorpe,Blayney,NSW,New South Wales,2798,-33.44472,149.18530,8731,Town,da36d0074a4ed35c318102eb3b775ad2
Milltown,Glenelg,VIC,Victoria,3303,-38.05434,141.69318,7221,Locality,e2fb05f8fab6736b1c07a93d380ded4d
Millwood,Toowoomba,QLD,Queensland,4357,-28.03333,151.20000,9141,Locality,6c1b121ed405a5bbcd7ff21f7bd37db1
Milman,Rockhampton,QLD,Queensland,4702,-23.10972,150.42223,8951,Locality,9996ea43817003a51b3e8353ec2a79ad
Milnes Bridge,Gannawarra,VIC,Victoria,3568,-35.78516,144.08693,7726,Locality,08c1974101cf8ccd7282414a5cc22571
Milo,Irwin,WA,Western Australia,6525,-29.28793,115.18390,1939,Locality,dfe1c1d58c9ca77ee6f19ee3c7521a92
Milora,Scenic Rim,QLD,Queensland,4310,-27.84750,152.68417,9442,Locality,b83c10e280d14b2c39806ade4bda9d05
Milpara,Albany,WA,Western Australia,6330,-34.98601,117.86070,2428,Suburb,cc875e4701767bd202d5b009d3ff1285
Milparinka,Unincorporated,NSW,New South Wales,2880,-29.72630,141.89010,7238,Locality,a6d331789c41751e1711b1d50671899a
Milperra,Bankstown,NSW,New South Wales,2214,-33.94020,150.97620,9030,Suburb,876eac8f895f5f6432aaa36ca97c2f7d
Milroy,Gunnedah,NSW,New South Wales,2381,-31.11520,150.08460,8935,Locality,07c04406379ad3ce5e5fe401fd74b5c1
Milroy,Mid-Western Regional,NSW,New South Wales,2850,-32.59020,149.62620,8832,Locality,d2e31457bdb32b61e31cfeb5ed56c2e7
Milsons Passage,Hornsby,NSW,New South Wales,2083,-33.51330,151.17900,9130,Suburb,e00701382e3d960cc50a57bb01a6faa6
Milsons Point,North Sydney,NSW,New South Wales,2061,-33.84700,151.21170,9130,Suburb,bd6caf9bab5626a040fa6bef735b70ce
Miltalie,Franklin Harbour,SA,South Australia,5600,-33.55103,136.80020,6230,Locality,5c1d9aab4e41de55b103faef77f47dd6
Milton,Shoalhaven,NSW,New South Wales,2538,-35.31644,150.43609,8927,Town,446bc8c374f08006035478843ddf3c01
Milton,Brisbane,QLD,Queensland,4064,-27.46778,153.00667,9543,Suburb,4ec4828b404e20e459a43d63a289b82d
Milvale,Young,NSW,New South Wales,2594,-34.31520,147.91790,8429,Locality,1da48026a044e3bf1e4b155004ccf94a
Milyakburra,East Arnhem,NT,Northern Territory,0822,-13.77830,136.20120,6170,Locality,c9473413b67bc7528743be6cd9e5a4a2
Mimegarra,Dandaragan,WA,Western Australia,6044,-30.84833,115.45140,1936,Locality,8465046bef9e28b527d10459d3de5e85
Mimili,Anangu Pitjantjatjara,SA,South Australia,5724,-27.00587,132.71014,5443,Town,d77b28ecfca76039a4530405838afa1c
Mimosa,Central Highlands,QLD,Queensland,4718,-24.28139,149.59193,8849,Locality,3655f1d22e663ccbb791b1239f3e6f40
Mimosa,Temora,NSW,New South Wales,2665,-34.58180,147.36790,8328,Locality,6500b80f1132073390445870d1d3fa0d
Minbrie,Franklin Harbour,SA,South Australia,5600,-33.54908,136.92940,6230,Locality,32f738bfc73435a73c8fc017b2da44f3
Minbun,Tablelands,QLD,Queensland,4886,-17.47806,145.55000,8063,Locality,e36b3fe5fdd7d1e9b2a959041a0e3944
Minburra,Orroroo/Carrieton,SA,South Australia,5431,-32.54827,138.76060,6632,Locality,5ad7930421f2ee7a0899bd4e4ceab15b
Mincha,Loddon,VIC,Victoria,3575,-35.99639,144.05848,7726,Locality,0dd35d9e36c6832e54ef43dc67d62beb
Mincha West,Gannawarra,VIC,Victoria,3568,-35.91281,144.13087,7726,Locality,e8754b3dfd8e0d8a1c4a2ed15095f193
Minchinbury,Blacktown,NSW,New South Wales,2770,-33.78670,150.82720,9030,Suburb,ed423c8e1643f91820b245d37c23bd93
Mindarabin,Gnowangerup,WA,Western Australia,6336,-33.81417,118.35920,2530,Locality,cd81cfafb6baddcf52451703b824d871
Mindaribba,Maitland,NSW,New South Wales,2320,-32.66520,151.58460,9232,Suburb,65fc66ec2a042121cd3e0a99fca2ae5e
Mindarie,Karoonda East Murray,SA,South Australia,5308,-34.81404,140.21797,6928,Locality,35f2ca7cd2ad7145b59039d6dce38217
Mindarie,Wanneroo,WA,Western Australia,6030,-31.68795,115.70730,2034,Suburb,d3ad800e713f03baa98af495fb3473e8
Mindarra,Gingin,WA,Western Australia,6503,-31.10571,115.91060,2035,Locality,18b0d0bc529d25597037a8208a33eef7
Minden,Somerset,QLD,Queensland,4311,-27.55055,152.54228,9442,Town,513a11cd95716c723899b4e0f76b258c
Mindibungu,Halls Creek,WA,Western Australia,6770,-19.55642,127.66293,4458,Town,f95e4328072bba571a99d94ed66293d3
Minding,Wagin,WA,Western Australia,6315,-33.28639,117.17140,2331,Locality,2740389e8dc6163c6864b95e2d7f9716
Miners Rest,Ballarat,VIC,Victoria,3352,-37.48080,143.80107,7623,Town,e82783228b3bd32e67ac10f23429cef1
Minerva,Central Highlands,QLD,Queensland,4702,-23.98083,147.94917,8450,Locality,4f94d6432149d244c12a5ff717543aa9
Mingay,Corangamite,VIC,Victoria,3361,-37.84457,143.32122,7522,Locality,c6ccfa375f9e7911ca888c6fc6058b30
Mingbool,Grant,SA,South Australia,5291,-37.70948,140.88102,7022,Locality,b830a53b323ad8944e2caf5f9345d1c8
Mingela,Charters Towers,QLD,Queensland,4816,-19.87972,146.63389,8258,Town,7d83de5b776840d21384f09f3508f9f1
Mingenew,Mingenew,WA,Western Australia,6522,-29.19085,115.44156,1939,Town,2dbbbd4be4cb6800ce8a25904c14d778
Mingo,North Burnett,QLD,Queensland,4625,-25.35000,151.75000,9247,Locality,b8051a8b0d7a76c6a855a40c07197066
Mingoola,Tenterfield,NSW,New South Wales,2372,-28.99850,151.55120,9240,Locality,48b1cf71c5cf454090fcb99a0d71476e
Minhamite,Moyne,VIC,Victoria,3287,-37.98795,142.34938,7322,Locality,2d6b1774ee32ffa1ca40451d4e3c530d
Minigin,Narrogin,WA,Western Australia,6312,-32.92517,117.05760,2332,Locality,c106e2133fa6a4b02e85ed36fc5ec975
Minilya,Carnarvon,WA,Western Australia,6701,-23.82482,114.61530,1850,Locality,91d2fc41ef4c2943596226fa45f66180
Minimay,West Wimmera,VIC,Victoria,3413,-36.71077,141.19978,7124,Locality,d38b6fd5566d23bda1b1912616e1c5de
Minimbah,Great Lakes,NSW,New South Wales,2312,-32.15770,152.37480,9333,Locality,e5428605f2e225a918f8666db962d1bf
Mininera,Ararat,VIC,Victoria,3351,-37.60386,142.95444,7422,Locality,baf290b651212a4537b15d190cb35afd
Miniyerri,Roper Gulf,NT,Northern Territory,0852,-15.22780,134.07840,5767,Locality,a9c4d7cb74011926e1d05282587e4b2e
Minjah,Moyne,VIC,Victoria,3276,-38.05267,142.46407,7321,Locality,e6978763d2e616116ce5edb7b28ce461
Minjary,Tumut Shire,NSW,New South Wales,2720,-35.19990,148.13460,8527,Locality,15f56c581af61d08c39e8c45f11e2425
Minjilang,West Arnhem,NT,Northern Territory,0822,-11.14825,132.57718,5475,Town,23c4832448780e4c7b6aa6e9c74d3d2f
Minlaton,Yorke Peninsula,SA,South Australia,5575,-34.77101,137.59576,6428,Town,4b12f15525e99945eb214efc450dade9
Minmi,Newcastle,NSW,New South Wales,2287,-32.87832,151.61726,9232,Town,7e2f375652400dc9fef030b62de74912
Min Min,Boulia,QLD,Queensland,4829,-22.91654,140.65648,7052,Locality,d076894f772cd796bc6ee8822beb84ca
Minmindie,Loddon,VIC,Victoria,3537,-36.01959,143.75639,7625,Locality,ebac31edbe0f22a6a4f1685316f16935
Minnamoolka,Tablelands,QLD,Queensland,4872,-18.26528,145.04279,7961,Locality,8c7f725e1004525623264662997e54e2
Minnamurra,Kiama,NSW,New South Wales,2533,-34.62300,150.85010,9028,Locality,1de2896aa37f7876f9ad310c44307851
Minnenooka,Greater Geraldton,WA,Western Australia,6532,-28.82431,114.90030,1840,Locality,c9824a1c2974faf8c20c665fca6976f4
Minnie Downs,Blackall Tambo,QLD,Queensland,4478,-25.08583,145.85223,8047,Locality,bfb8b51b5f64167809fe0b43e6f82379
Minnie Water,Clarence Valley,NSW,New South Wales,2462,-29.77548,153.29752,9538,Locality,aa500e45443db1a07ee785c3b3ed99ca
Minnipa,Wudinna,SA,South Australia,5654,-32.85399,135.15574,5932,Locality,ce6a14e16e28b47ac50b53e32a662ebe
Minnivale,Dowerin,WA,Western Australia,6462,-31.13820,117.18290,2335,Locality,3f23629dff7758c4a3fc35cdd83ed9f8
Minore,Dubbo,NSW,New South Wales,2830,-32.24850,148.45120,8533,Locality,fd75cdc812993beb6f6ea2b0b407b15b
Mintaro,Clare and Gilbert Valleys,SA,South Australia,5415,-33.91728,138.72146,6630,Locality,384b0ef69c7dae145f129dda47b6a07b
Minto,Campbelltown,NSW,New South Wales,2566,-34.03180,150.85120,9029,Suburb,a0e0a45909b0107ca38b837bf89bba95
Minto Heights,Campbelltown,NSW,New South Wales,2566,-34.03480,150.87420,9029,Suburb,4e9d104dda263a16f75b8d6b7f8dec2f
Minvalara,Peterborough,SA,South Australia,5422,-32.85600,138.81851,6632,Locality,75f595a2fc5989185ca5ca9d7dc7cd93
Minyama,Sunshine Coast,QLD,Queensland,4575,-26.69611,153.12195,9544,Suburb,a15927822d92e4078e59bedcccce4a09
Minyerri,Roper Gulf,NT,Northern Territory,0852,-15.22320,134.07576,5767,Town,b69826d9cc455ea7d66086d23b3635d8
Minyip,Yarriambiack,VIC,Victoria,3392,-36.45964,142.58779,7425,Town,2afa18a4d214aa115dab250bafa21f39
Minyirr,Broome,WA,Western Australia,6725,-17.98167,122.20440,3362,Locality,2ab5c18251a423463a753785ec27f72a
Miowera,Wellington,VIC,Victoria,3858,-37.46985,147.07370,8323,Locality,b7b80f889ea296676afba504acb54ca6
Mirador,Bega Valley,NSW,New South Wales,2548,-36.87630,149.91540,8824,Locality,627a051a9e70cf66ef642eff56bb81d9
Miralie,Swan Hill,VIC,Victoria,3596,-35.12697,143.32214,7527,Locality,224494cf9f1b03040ef6ff9ac2544de1
Miram,West Wimmera,VIC,Victoria,3419,-36.37182,141.38522,7125,Locality,510533433e59976d74a08922d5274571
Mira Mar,Albany,WA,Western Australia,6330,-35.01657,117.90010,2427,Suburb,f98a5ff5daae63598d44b3f9b319b0bb
Miranda,Sutherland Shire,NSW,New South Wales,2228,-34.03250,151.10340,9129,Suburb,ddc721ed9b4626da7a06b9e6cba22f36
Miranda,Port Augusta,SA,South Australia,5700,-32.72710,137.90032,6432,Locality,ed27c62dcd8254c9a148d52a22cdd3c2
Mirani,Mackay,QLD,Queensland,4754,-21.15856,148.86239,8655,Town,3fc88127f5e561c002118ee290ab6120
Mirannie,Singleton,NSW,New South Wales,2330,-32.38180,151.36790,9133,Locality,d1273b0be1b2d916226da02e666c06ff
Mirboo,Latrobe,VIC,Victoria,3871,-38.47263,146.27512,8121,Locality,9a72db31fbe2c165fcb89c067c621680
Mirboo North,South Gippsland,VIC,Victoria,3871,-38.40101,146.16134,8121,Town,d2833b9b920488eded8ef1136f7b662f
Miriam Vale,Gladstone,QLD,Queensland,4677,-24.32865,151.56059,9249,Town,c68891283e3478477c9f532e8ae8f900
Mirimbah,Mansfield,VIC,Victoria,3723,-37.11500,146.39640,8123,Locality,7052b41eb675bc489a7bdd123aa166b7
Miriwinni,Cairns,QLD,Queensland,4871,-17.39893,145.90920,8063,Town,60488a432264a0ed482b4256efe03343
Mirrabooka,Lake Macquarie,NSW,New South Wales,2264,-33.11098,151.55431,9231,Town,9e4797751397b36e8163c94a1550a454
Mirrabooka,Stirling,WA,Western Australia,6061,-31.86322,115.87010,2034,Suburb,accb8942bc7964e80b1d95f659ffe883
Mirranatwa,Southern Grampians,VIC,Victoria,3294,-37.39982,142.37901,7323,Locality,e7eea7c04061768d187d6eaa9c2c1968
Mirriwinni,Cairns,QLD,Queensland,4871,-17.39833,145.90916,8063,Town,992ff9c05856fa6e31e465755d324d41
Mirrool,Coolamon,NSW,New South Wales,2665,-34.30680,147.08460,8329,Locality,7ab7c7c20583fe90421f4ae92cc8bdfb
Missabotti,Nambucca,NSW,New South Wales,2449,-30.56320,152.79150,9436,Locality,5d9d7bda65fe3664f42df2389573c96b
Missen Flat,Toowoomba,QLD,Queensland,4361,-27.91528,151.98444,9242,Locality,e4084d4d9f568a8db445f2b363f8b6a1
Mission Beach,Cassowary Coast,QLD,Queensland,4852,-17.86915,146.10632,8162,Town,800c7d716c8e63e308caa269cbf1ec9d
Mission River,Cook,QLD,Queensland,4874,-12.66278,141.98778,7272,Locality,e41c2b8398213c87877241c8eef00110
Mistake Creek,Isaac,QLD,Queensland,4721,-22.75194,146.92084,8252,Locality,2a71a617ff9ccb2939e5dc597786f599
Mitcham,Mitcham,SA,South Australia,5062,-34.98352,138.62379,6628,Suburb,09479f7f7c618e25be58d9b1ec0f5d5e
Mitcham,Whitehorse,VIC,Victoria,3132,-37.81695,145.19900,7922,Suburb,85d10eaeb9bf6de6ce43e67c56f7e4b3
Mitchell,Maranoa,QLD,Queensland,4465,-26.48862,147.97820,8445,Town,998db6f056c23ef0bec33d8ba618617d
Mitchell,Palmerston,NT,Northern Territory,0832,-12.53060,130.99560,5072,Suburb,17c519e2166c4c182c64f9ce542d12c3
Mitchell,Bathurst Regional,NSW,New South Wales,2795,-33.42600,149.55750,8831,Suburb,793b3f804d02b7f67ab25bec0293a44d
Mitchell,Lower Eyre Peninsula,SA,South Australia,5607,-34.04359,135.55719,6029,Locality,2a3cfc3c9ab21ae4aa1b7526aafab19d
Mitchell,Unincorporated,ACT,Australian Capital Territory,2911,-35.21686,149.13742,8727,Suburb,2b12363617e487f9625d14a67d6da05d
Mitchell Park,Marion,SA,South Australia,5043,-35.00506,138.56226,6627,Suburb,01094ec4a47051f0300717649ea7cd7c
Mitchell Park,Ballarat,VIC,Victoria,3355,-37.50908,143.78407,7622,Locality,700b93764ef30434e1f6972daf107556
Mitchell Plateau,Wyndham-East Kimberley,WA,Western Australia,6740,-14.74639,125.40110,3968,Locality,557b1faa07a1d160275b0acac66d8d67
Mitchells Flat,Singleton,NSW,New South Wales,2330,-32.54850,151.28460,9132,Locality,4c7bb5f19996fd8b3fa943e5d52e1f63
Mitchells Island,Greater Taree,NSW,New South Wales,2430,-31.90680,152.61790,9434,Suburb,6b6c0cbfe9beae64b0568f7af47adba8
Mitchellstown,Strathbogie,VIC,Victoria,3608,-36.84240,145.04694,7924,Locality,53c676f21a912180245b02ce405c99a4
Mitchellville,Franklin Harbour,SA,South Australia,5600,-33.60758,137.15196,6330,Locality,e0705d7e8cacdfeddabb6cfa95b923c8
Mitchelton,Brisbane,QLD,Queensland,4053,-27.40944,152.97305,9443,Suburb,522cacaf007312242bcc3ed8d430eed8
Mitiamo,Campaspe,VIC,Victoria,3573,-36.21288,144.30307,7725,Locality,09ec9a6b4df8aca392774a45030f99cd
Mitre,Horsham,VIC,Victoria,3409,-36.71452,141.78193,7224,Locality,275c300fd64dfe519760a442ef418e40
Mittagong,Wingecarribee,NSW,New South Wales,2575,-34.44967,150.44789,8929,Town,37110a4e80ef30398a216855b9f4305a
Mitta Mitta,East Gippsland,VIC,Victoria,3900,-36.78712,147.53450,8424,Locality,456169ab814a51ab39e8954bb42b2d4f
Mittyack,Mildura,VIC,Victoria,3507,-35.15549,142.62461,7427,Locality,9ed8a712e9bd19ce2f151f16a8158e41
Miva,Fraser Coast,QLD,Queensland,4570,-25.90278,152.49028,9346,Locality,4f867c10156307277f3ba54338ba7b61
Moa Island,Torres Strait Island,QLD,Queensland,4875,-10.18833,142.26445,7377,Locality,936426e6d3fedea17ca27c43ce3cd53e
Moama,Murray,NSW,New South Wales,2731,-36.11365,144.75625,7825,Town,95b37614fdba0562411361c9aecf3b1c
Moana,Onkaparinga,SA,South Australia,5169,-35.20766,138.47501,6527,Suburb,a245780fa74bdc91d253cf77f839beef
Moana Fields,Onkaparinga,SA,South Australia,5169,-35.20417,138.48490,6527,Suburb,884f32c23ab6039f038158aef872e481
Mobilong,Murray Bridge,SA,South Australia,5253,-35.10028,139.27662,6727,Locality,a338f07b7206f6bfa6e58e8f762ef4ec
Mobrup,Kojonup,WA,Western Australia,6394,-34.12574,116.92820,2229,Locality,f4435c762df0fb6a0bde013fa020b834
Mocardy,Wongan-Ballidu,WA,Western Australia,6603,-30.89639,116.88860,2236,Locality,943b9a2439ca71284777031e1e60984b
Mockinya,Horsham,VIC,Victoria,3401,-36.95981,142.18117,7324,Locality,54ebda1955da74ff72539541d85b814b
Moculta,Barossa,SA,South Australia,5353,-34.46867,139.11864,6729,Locality,5c2d561eb080a67571eca78b217c08aa
Modanville,Lismore,NSW,New South Wales,2480,-28.72192,153.29559,9540,Town,fc7027451503f78711f7f50d2e31967b
Modbury,Tea Tree Gully,SA,South Australia,5092,-34.83268,138.68603,6628,Suburb,4e8ad14796ce46ca9f0f61e9ace31413
Modbury Heights,Tea Tree Gully,SA,South Australia,5092,-34.81203,138.68491,6628,Suburb,62daa548685b34214b920b49d8f4b673
Modbury North,Tea Tree Gully,SA,South Australia,5092,-34.82291,138.68018,6628,Suburb,8a4ad22a3161c9e858c5872465046b5b
Modella,Cardinia,VIC,Victoria,3815,-38.17002,145.71302,8021,Locality,1836001c428fd5f65c5e1f328f7e143e
Modewarre,Surf Coast,VIC,Victoria,3240,-38.26611,144.12194,7721,Locality,d670c704981af25d31fce9ffff699b07
Moe,Latrobe,VIC,Victoria,3825,-38.17828,146.26098,8121,City,919b0a636e88ca87128b0a64c17475f8
Moerlong,Wattle Range,SA,South Australia,5278,-37.48145,140.70783,7023,Locality,fc60f874a5479c53f0a933a125747e60
Moe South,Baw Baw,VIC,Victoria,3825,-38.22579,146.22355,8121,Locality,b6c2438560694db66b5e69a1ddf3e29b
Moffat Beach,Sunshine Coast,QLD,Queensland,4551,-26.79333,153.13861,9544,Suburb,dfd3678d3bb1ea25b4add4a632934e8f
Moffatdale,South Burnett,QLD,Queensland,4605,-26.30805,152.01833,9345,Locality,eb6fd81d33c6819f12d8661303a77b55
Mogareeka,Bega Valley,NSW,New South Wales,2550,-36.69430,149.97620,8824,Locality,3380a196b1529183bba12b6511d43791
Mogendoura,Eurobodalla,NSW,New South Wales,2537,-35.86520,150.05120,8926,Locality,87c36417f49f6942d31280bcf83cc8d5
Moggill,Brisbane,QLD,Queensland,4070,-27.57729,152.87746,9442,Suburb,a4a7151c6fa4539a839d48756ea0ea07
Moggs Creek,Surf Coast,VIC,Victoria,3231,-38.45607,144.06703,7721,Locality,698cf3cb256e74003b2a9a3094801ff6
Moggs Swamp,Glen Innes Severn,NSW,New South Wales,2365,-29.96520,152.03460,9338,Locality,1bf43fe62d736740a1a3ef82e4fbfd5b
Mogilla,Bega Valley,NSW,New South Wales,2550,-36.69850,149.58460,8824,Locality,31242f663fb0aebe49ed2191ac7c0c08
Moglonemby,Strathbogie,VIC,Victoria,3666,-36.65695,145.54239,8024,Locality,3ad998094e2d4a80c7dbb826ab61fa0a
Mogo,Mid-Western Regional,NSW,New South Wales,2850,-32.26520,150.01790,8933,Locality,7b896d615152e874cef1cd3685f72549
Mogo,Eurobodalla,NSW,New South Wales,2536,-35.78478,150.14174,8926,Town,6fd0c1a7fae5a4f67f8c5c81cacbe99b
Mogo Creek,Hawkesbury,NSW,New South Wales,2775,-33.16520,151.06790,9131,Locality,b341af775dc4049518fad606fb48e63f
Mogood,Shoalhaven,NSW,New South Wales,2538,-35.51830,150.18340,8926,Suburb,97a0d0d72156e560f7fdc6ce9989e9fb
Mograni,Gloucester,NSW,New South Wales,2422,-32.03180,152.03460,9333,Locality,58f0bc44b5a16cbf1e08c5f2478fe87c
Mogriguy,Dubbo,NSW,New South Wales,2831,-32.05680,148.65960,8633,Locality,fa87355762f16021478216f1f97e0f09
Mogumber,Victoria Plains,WA,Western Australia,6509,-31.01460,116.06920,2135,Locality,279b36bb502f0d776b5f5c53fdd1ae14
Moil,Darwin,NT,Northern Territory,0810,-12.38830,130.88170,5073,Suburb,0e8285f4a3f03940cac558b885397525
Moina,Kentish,TAS,Tasmania,7306,-41.48000,146.07001,8115,Locality,b40469ff1d8576a83be69539d7d7b2f7
Mokepilly,Northern Grampians,VIC,Victoria,3381,-37.09293,142.64509,7423,Locality,b3b18ee897165872f296b6e8b0d5b31a
Mokine,Northam,WA,Western Australia,6401,-31.74321,116.57310,2234,Locality,9d06583eb9fe466befc52d1727cfbea5
Mokup,West Arthur,WA,Western Australia,6393,-33.61694,116.89060,2230,Locality,67f34a0c62657b25dcc8bfec200c7805
Molangul,Bundaberg,QLD,Queensland,4671,-24.76722,151.53862,9248,Locality,7d02353aa050a1786ab3248b15aeefd5
Mole Creek,Meander Valley,TAS,Tasmania,7304,-41.55596,146.40746,8114,Town,5887fa6570dffaa3607250e671274ba2
Molendinar,Gold Coast,QLD,Queensland,4214,-27.97361,153.36139,9542,Suburb,8a2ce5e92f8084376cd41d585d9bb4e9
Mole River,Tenterfield,NSW,New South Wales,2372,-29.25830,151.43760,9139,Locality,f12584340a2a5b879a27089c81dc5d08
Molesworth,Murrindindi,VIC,Victoria,3717,-37.16233,145.52570,8023,Locality,84ea7b997ae6a8ba40e89cbe459d6323
Molesworth,Derwent Valley,TAS,Tasmania,7140,-42.80000,147.14999,8312,Locality,55beaa92c985c2579824d144d3a08d0a
Moleville Creek,Clarence Valley,NSW,New South Wales,2460,-29.57240,152.90350,9438,Locality,9c435bed6d6a8fd68e6b9664516b72b2
Moliagul,Central Goldfields,VIC,Victoria,3472,-36.75724,143.65195,7624,Locality,5f22f00ea481d28bec517869e3ab9482
Molka,Strathbogie,VIC,Victoria,3666,-36.67879,145.40823,7924,Locality,cbfd003eb8e6235efa14d0a495738cbf
Mollerin,Koorda,WA,Western Australia,6475,-30.39958,117.51620,2437,Locality,832ca9b9a06f63c60ba809c94961c680
Mollongghip,Hepburn,VIC,Victoria,3352,-37.46054,144.04043,7723,Locality,c6c30e91870f05ef4b33fc03055b3ca5
Molloy Island,Augusta-Margaret River,WA,Western Australia,6290,-34.26687,115.20900,1929,Locality,2d2574d28e6db1bbd453b8a27bd0618b
Mollyan,Warrumbungle Shire,NSW,New South Wales,2395,-31.59850,149.22070,8734,Locality,c39e71e88ba35f394d627078d1af2eb4
Mollymook,Shoalhaven,NSW,New South Wales,2539,-35.33730,150.46660,8927,Suburb,5ea7ef2e8c1389b4a20f2dc58f195288
